AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731155538|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731155538|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731155539|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731155539|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731155539|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731155539|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731155540|SAT-AC|info|nvl 1:(EnviarDadosVenda):181341 CF-e-SAT CFe35200703476811015264590003462880194697727594 gerado com sucesso
20200731155540|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731155716|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731155716|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731155716|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731155716|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731155716|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731155717|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731155718|SAT-AC|info|nvl 1:(EnviarDadosVenda):181560 CF-e-SAT CFe35200703476811015264590003462880194703320306 gerado com sucesso
20200731155718|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731155902|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731155902|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731155902|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731155903|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731155903|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731155903|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731155904|SAT-AC|info|nvl 1:(EnviarDadosVenda):181737 CF-e-SAT CFe35200703476811015264590003462880194719854828 gerado com sucesso
20200731155904|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731155945|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731155945|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731155946|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731155946|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731155946|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731155946|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731155947|SAT-AC|info|nvl 1:(EnviarDadosVenda):181914 CF-e-SAT CFe35200703476811015264590003462880194726886276 gerado com sucesso
20200731155947|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731183805|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731183805|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731183805|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731183806|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731183806|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731183806|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731183806|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731183806|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731183807|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731183807|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731183807|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731183808|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731183808|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731184359|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731184359|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731184359|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731184400|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731184400|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731184400|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731184401|SAT-AC|info|nvl 1:(EnviarDadosVenda):182398 CF-e-SAT CFe35200703476811015264590003462880194733624893 gerado com sucesso
20200731184401|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731184444|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731184444|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731184444|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731184445|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731184445|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731184445|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731184446|SAT-AC|info|nvl 1:(EnviarDadosVenda):182582 CF-e-SAT CFe35200703476811015264590003462880194741993096 gerado com sucesso
20200731184446|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731184635|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731184635|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731184635|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731184635|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731184635|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731184636|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731184637|SAT-AC|info|nvl 1:(EnviarDadosVenda):182726 CF-e-SAT CFe35200703476811015264590003462880194752797951 gerado com sucesso
20200731184637|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731184806|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731184806|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731184806|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731184807|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731184807|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731184807|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731184808|SAT-AC|info|nvl 1:(EnviarDadosVenda):182938 CF-e-SAT CFe35200703476811015264590003462880194767749516 gerado com sucesso
20200731184808|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731185013|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185013|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185013|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731185014|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731185014|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731185014|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731185015|SAT-AC|info|nvl 1:(EnviarDadosVenda):183099 CF-e-SAT CFe35200703476811015264590003462880194771208770 gerado com sucesso
20200731185015|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731185202|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185202|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185202|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731185203|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731185203|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731185203|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731185204|SAT-AC|info|nvl 1:(EnviarDadosVenda):183328 CF-e-SAT CFe35200703476811015264590003462880194787996578 gerado com sucesso
20200731185204|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731185301|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185301|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185301|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731185301|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731185301|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731185302|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731185302|SAT-AC|info|nvl 1:(EnviarDadosVenda):183533 CF-e-SAT CFe35200703476811015264590003462880194791655704 gerado com sucesso
20200731185303|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731185351|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185351|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185351|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731185352|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731185352|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731185352|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731185353|SAT-AC|info|nvl 1:(EnviarDadosVenda):183754 CF-e-SAT CFe35200703476811015264590003462880194809458476 gerado com sucesso
20200731185353|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731185435|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185435|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185435|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731185435|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731185435|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731185436|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731185436|SAT-AC|info|nvl 1:(EnviarDadosVenda):183969 CF-e-SAT CFe35200703476811015264590003462880194819931700 gerado com sucesso
20200731185436|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731185940|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185940|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185940|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731185940|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731185940|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731185958|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731185958|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731185958|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190000|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190000|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190000|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190001|SAT-AC|info|nvl 1:(EnviarDadosVenda):184297 CF-e-SAT CFe35200703476811015264590003462880194821831041 gerado com sucesso
20200731190001|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190115|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190115|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190115|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190116|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190116|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190116|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190116|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190116|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190117|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190117|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190117|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190118|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190118|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190129|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190129|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190130|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190130|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190130|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190130|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190131|SAT-AC|info|nvl 1:(EnviarDadosVenda):184709 CF-e-SAT CFe35200703476811015264590003462880194833252890 gerado com sucesso
20200731190131|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190233|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190233|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190233|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190234|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190234|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190234|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190235|SAT-AC|info|nvl 1:(EnviarDadosVenda):184829 CF-e-SAT CFe35200703476811015264590003462880194845404275 gerado com sucesso
20200731190235|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190302|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190302|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190302|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190303|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190303|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190303|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190304|SAT-AC|info|nvl 1:(EnviarDadosVenda):184992 CF-e-SAT CFe35200703476811015264590003462880194850871269 gerado com sucesso
20200731190304|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190330|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190330|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190330|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190331|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190331|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190331|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190332|SAT-AC|info|nvl 1:(EnviarDadosVenda):185086 CF-e-SAT CFe35200703476811015264590003462880194866580323 gerado com sucesso
20200731190332|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190456|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190456|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190456|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190456|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190456|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190456|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190457|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190457|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190458|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190458|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190458|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190458|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190458|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190520|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190520|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190520|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190520|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190520|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190521|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190522|SAT-AC|info|nvl 1:(EnviarDadosVenda):185627 CF-e-SAT CFe35200703476811015264590003462880194876478572 gerado com sucesso
20200731190522|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190859|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190859|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190859|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190900|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190900|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190900|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190901|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190901|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190901|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190901|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190901|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190902|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190902|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190923|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190923|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190923|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190923|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190923|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190924|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190924|SAT-AC|info|nvl 1:(EnviarDadosVenda):185974 CF-e-SAT CFe35200703476811015264590003462880194885548650 gerado com sucesso
20200731190924|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731190953|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731190953|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731190953|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731190954|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731190954|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731190954|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731190955|SAT-AC|info|nvl 1:(EnviarDadosVenda):186162 CF-e-SAT CFe35200703476811015264590003462880194895560254 gerado com sucesso
20200731190955|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731191020|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731191020|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731191020|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731191021|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731191021|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731191021|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731191022|SAT-AC|info|nvl 1:(EnviarDadosVenda):186257 CF-e-SAT CFe35200703476811015264590003462880194908976386 gerado com sucesso
20200731191022|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731191122|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731191122|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731191122|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
20200731191124|SAT-AC|info|nvl 1:(ConsultarStatusOperacional) consulta realizada com sucesso
20200731191124|SAT-AC|info|nvl 2:(ConsultarStatusOperacional) mensagem enviada
20200731191124|AC-SAT|info|nvl 2:(EnviarDadosVenda) mensagem recebida
20200731191125|SAT-AC|info|nvl 1:(EnviarDadosVenda):186444 CF-e-SAT CFe35200703476811015264590003462880194916303506 gerado com sucesso
20200731191125|SAT-AC|info|nvl 2:(EnviarDadosVenda) mensagem enviada
20200731191626|AC-SAT|info|nvl 2:(ConsultarSAT) mensagem recebida
20200731191626|SAT-AC|info|nvl 2:(ConsultarSAT) mensagem enviada
20200731191626|AC-SAT|info|nvl 2:(ConsultarStatusOperacional) mensagem recebida
